,MNN_ID,MNN_NAME,MNN_CODE
10701,814,Кальципотриол,kaltsipotriol
10745,2191,"Макрогол, аскорбиновая кислота",makrogol_askorbinovaya_kislota
10779,1995,Калия пероксомоносульфат,kaliya_peroksomonosulfat
10780,1133,Вортиоксетин,vortioksetin
10784,169,Глатирамера ацетат,glatiramera_atsetat
10818,2218,"Яд гадюки, Камфора, Салициловая кислота, Скипидар живичный",yad_gadyuki_kamfora_salitsilovaya_kislota_skipidar_zhivichnyy
10827,860,Ивермектин,ivermektin
10833,951,Коллагеназа,kollagenaza
10834,1786,Полимурамил,polimuramil
10840,1489,"Лидокаин, Флуокортолон",lidokain_fluokortolon
10845,2192,"Паклитаксел, Альбумин",paklitaksel_albumin
10851,2193,Липэгфилграстим,lipegfilgrastim
10852,2194,Алглюкозидаза альфа,alglyukozidaza_alfa
10855,2195,Палоносетрон,palonosetron
10859,2196,Ланреотид,lanreotid
10870,1954,"Гиалуронат натрия, Хондроитин сульфат натрия",gialuronat_natriya_khondroitin_sulfat_natriya
10892,2197,Ленватиниб,lenvatinib
10894,2198,Апремиласт,apremilast
10967,1387,Бромкамфора,bromkamfora
10972,446,Нитроксолин,nitroksolin
10997,1827,"Тафлупрост, Тимолол",tafluprost_timolol
11014,724,"Левоноргестрел, Этинилэстрадиол; Этинилэстрадиол [набор]",levonorgestrel_etinilestradiol_etinilestradiol_nabor
11022,664,"Дексаметазон, Неомицин",deksametazon_neomitsin
11023,2199,Биластин,bilastin
11068,2479,Дицикловерин,ditsikloverin
11101,2457,Бензобарбитал,benzobarbital
11113,1480,Левоментола раствор в ментил изовалерате,levomentola_rastvor_v_mentil_izovalerate
11135,2200,Эволокумаб,evolokumab
11159,897,"Мяты перечной листьев масло, Пустырника травы экстракт, Этилбромизовалерианат",myaty_perechnoy_listev_maslo_pustyrnika_travy_ekstrakt_etilbromizovalerianat
11183,250,Дапоксетин,dapoksetin
11199,1098,Вакцина для лечения и диагностики гонококковая,vaktsina_dlya_lecheniya_i_diagnostiki_gonokokkovaya
11243,711,"Каперсы колючей экстр., Кассии западной экстр., Паслена черного плодов экстр., Тамарикса двудомно",kapersy_kolyuchey_ekstr_kassii_zapadnoy_ekstr_paslena_chernogo_plodov_ekstr_tamariksa_dvudomno
11264,1277,Дулаглутид,dulaglutid
11277,1227,"Дексаметазон, Фрамицетин",deksametazon_framitsetin
11278,557,"Бензокаин, Бутамбен, Гидрокортизон, Фрамицетин, Эскулозид",benzokain_butamben_gidrokortizon_framitsetin_eskulozid
11279,1044,"Бензокаин, Бутамбен, Гидрокортизон, Гепарин натрия, Фрамицетин, Эскулозид",benzokain_butamben_gidrokortizon_geparin_natriya_framitsetin_eskulozid
11342,72,"Амлодипин, Олмесартана медоксомил",amlodipin_olmesartana_medoksomil
11346,834,Лаппаконитина гидробромид,lappakonitina_gidrobromid
11363,1643,"Октенидин дигидрохлорид ,  Феноксиэтанол",oktenidin_digidrokhlorid_fenoksietanol
11381,1728,"Прокаин, Борная кислота",prokain_bornaya_kislota
11386,2206,"Мёд, прополис, экстракт тимьяна и витамин С",myed_propolis_ekstrakt_timyana_i_vitamin_s
11406,437,Экстракт концентрированный из мелкой морской рыбы,ekstrakt_kontsentrirovannyy_iz_melkoy_morskoy_ryby
11410,2201,С1-эстеразы человека ингибитор,s1_esterazy_cheloveka_ingibitor
11413,2172,Фолиниевая кислота,folinievaya_kislota
11415,1682,Ниволумаб,nivolumab
11417,1494,Мацитентан,matsitentan
11418,2203,Пэгинтерферон альфа-2b,peginterferon_alfa_2b
11421,1737,Пертузумаб,pertuzumab
11426,2204,Риоцигуат,riotsiguat
11430,1748,Регорафениб,regorafenib
11431,2205,"Гидрохлоротиазид, Телмисартан",gidrokhlorotiazid_telmisartan
11439,1278,Долутегравир,dolutegravir
11472,1424,"Кофеин, Парацетамол, Хлорфенамин",kofein_paratsetamol_khlorfenamin
11519,705,Перициазин,peritsiazin
11522,2208,Палбоциклиб,palbotsiklib
11525,651,"Валсартан, Сакубитрил",valsartan_sakubitril
11528,1788,Секукинумаб,sekukinumab
11539,1793,Серотонин,serotonin
11551,2209,"Рамиприл, Гидрохлоротиазид",ramipril_gidrokhlorotiazid
11556,2030,Специально отобранные пробиотические штаммы LGG  и BB-12,spetsialno_otobrannye_probioticheskie_shtammy_lgg_i_bb_12
11593,1374,"Калия хлорид, Натрия хлорид, Натрия ацетат",kaliya_khlorid_natriya_khlorid_natriya_atsetat
11606,2001,Элсульфавирин,elsulfavirin
11607,1991,Элотузумаб,elotuzumab
11628,1531,"Метронидазол, Флуконазол",metronidazol_flukonazol
11665,2210,"Валериана н-ка, Полынь н-ка,  Мята н-ка, Красавка н-ка",valeriana_n_ka_polyn_n_ka_myata_n_ka_krasavka_n_ka
11698,1113,"Калия йодид, Фолиевая кислота, Цианокобаламин",kaliya_yodid_folievaya_kislota_tsianokobalamin
11724,2212,Питавастатин,pitavastatin
11860,2214,Флутиказон,flutikazon
11872,1952,"Эвкалипта прутовидного листьев настойка, Левоментол/Рацементол",evkalipta_prutovidnogo_listev_nastoyka_levomentol_ratsementol
11977,2216,Капсаицин,kapsaitsin
11986,1151,"Аклидиния бромид, Формотерол",aklidiniya_bromid_formoterol
11987,1532,Кальция полистиролсульфонат,kaltsiya_polistirolsulfonat
11992,1800,Полипептиды шишковидной железы [эпифиза] крупного рогатого скота,polipeptidy_shishkovidnoy_zhelezy_epifiza_krupnogo_rogatogo_skota
11995,1144,Полипептиды из головного мозга эмбрионов свиней,polipeptidy_iz_golovnogo_mozga_embrionov_sviney
12000,2217,"Аскорбиновая кислота, Кальция глюконат, Кофеин, Парацетамол, Рутозид",askorbinovaya_kislota_kaltsiya_glyukonat_kofein_paratsetamol_rutozid
12005,1968,Специализированный комплекс минеральных солей и глюкозы,spetsializirovannyy_kompleks_mineralnykh_soley_i_glyukozy
12028,718,"Лидокаин, Толперизон",lidokain_tolperizon
12056,1919,"Гентамицин, Декспантенол, Мометазон, Эконазол",gentamitsin_dekspantenol_mometazon_ekonazol
12058,1924,"Фенилэфрин, Цетиризин",fenilefrin_tsetirizin
12081,2219,Рацекадотрил,ratsekadotril
12202,315,"Камфора, Ореха скорлупы масло, Скипидар живичный, Тимол, Эвкалипта прут.листьев масло, Левоментол",kamfora_orekha_skorlupy_maslo_skipidar_zhivichnyy_timol_evkalipta_prut_listev_maslo_levomentol
12351,2221,"Декстроза, Калия хлорид, Кальция хлорид, Магния хлорид, Натрия ацетат, Натрия хлорид",dekstroza_kaliya_khlorid_kaltsiya_khlorid_magniya_khlorid_natriya_atsetat_natriya_khlorid
12383,509,Лацидипин,latsidipin
12408,661,Пипемидовая кислота,pipemidovaya_kislota
12416,1350,Йопамидол,yopamidol
12422,1836,Тапентадол,tapentadol
12446,2226,Тетрабеназин,tetrabenazin
12448,1877,Тразодон,trazodon
12450,2434,"Нистатин, Нифурател",nistatin_nifuratel
12453,1624,Нифурател,nifuratel
12499,538,Ниморазол,nimorazol
12509,1150,"2 -аллилоксиэтанол , лидокаин",2_alliloksietanol_lidokain
12517,1987,Черники экстракт,cherniki_ekstrakt
12518,1966,Цефтибутен,tseftibuten
12524,2230,Гидроксипропилметилцеллюлоза,gidroksipropilmetiltsellyuloza
12527,1482,"Лидокаин, Неомицин, Полимиксин В",lidokain_neomitsin_polimiksin_v
12528,1024,"Ацетилцистеин, Туаминогептан",atsetiltsistein_tuaminogeptan
12529,2232,Цилостазол,tsilostazol
12531,1853,Тиамфеникола глицинат ацетилцистеинат,tiamfenikola_glitsinat_atsetiltsisteinat
12534,2231,"Декаприлил, кунжутное масло, апельсиновое масло, лимонное масло, антиоксидантная смесь",dekaprilil_kunzhutnoe_maslo_apelsinovoe_maslo_limonnoe_maslo_antioksidantnaya_smes
12575,2215,"Простаты экстракт, Цинка аргинил-глицинат",prostaty_ekstrakt_tsinka_arginil_glitsinat
12578,626,Тестостерон смесь эфиров,testosteron_smes_efirov
12592,2234,"Мяты перечной листьев масло, Пустырника травы экстракт, Этилбромизовалерианат, Дифенгидрамин",myaty_perechnoy_listev_maslo_pustyrnika_travy_ekstrakt_etilbromizovalerianat_difengidramin
12621,2349,"Фурагин, метилурацил, экстракт прополиса",furagin_metiluratsil_ekstrakt_propolisa
12622,2235,"Фипронил, дифенгидрамин, дифлубензурон",fipronil_difengidramin_diflubenzuron
12623,2236,"Цифлутрин, лидокаин, хлорамфеникол",tsiflutrin_lidokain_khloramfenikol
12624,2238,Амитраз,amitraz
12626,2239,Атипамезол,atipamezol
12631,2241,Доксициллин,doksitsillin
12633,2237,Фирококсиб,firokoksib
12635,2243,"L-орнитин, L-цитруллин, L-аргинин",l_ornitin_l_tsitrullin_l_arginin
12637,2240,"Эссенциальные фосфолипиды, метионин, орнитин, экстракт расторопши, экстракт бессмертника",essentsialnye_fosfolipidy_metionin_ornitin_ekstrakt_rastoropshi_ekstrakt_bessmertnika
12640,2242,Полиметилсилоксана полигидрат,polimetilsiloksana_poligidrat
12641,2324,"Хондроитина сульфат, глюкозамина гидрохлорид, селенометионин, витамин Е, кальция глюконат",khondroitina_sulfat_glyukozamina_gidrokhlorid_selenometionin_vitamin_e_kaltsiya_glyukonat
12644,2245,"Фипронил, хлорамфеникол,лидокаин",fipronil_khloramfenikol_lidokain
12645,2246,"Гентамицин, дексаметазон",gentamitsin_deksametazon
12649,2247,"Грамицидин С ,глюкаминопропилкарбакридон",gramitsidin_s_glyukaminopropilkarbakridon
12651,2248,"Грамицидин С ,глюкаминопропилкарбакридон,перметрин",gramitsidin_s_glyukaminopropilkarbakridon_permetrin
12652,2244,Глюкаминопропилкарбакридон,glyukaminopropilkarbakridon
12653,2250,Медетомидин,medetomidin
12655,2251,"Гидроксиметилхиноксилиндиоксид, метилурацил, хлорамфеникол, лидокаин",gidroksimetilkhinoksilindioksid_metiluratsil_khloramfenikol_lidokain
12657,2249,"Хлорамфеникол, метилурацил, лидокаин",khloramfenikol_metiluratsil_lidokain
12658,2252,"Триамцинолон, пиридоксин, рибофлавин, никотинамид, метионин и янтарная кислота",triamtsinolon_piridoksin_riboflavin_nikotinamid_metionin_i_yantarnaya_kislota
12660,2253,"Триамцинолон, хлорамфеникол, метронидазол, лидокаина гидрохлорид, экстракт календулы",triamtsinolon_khloramfenikol_metronidazol_lidokaina_gidrokhlorid_ekstrakt_kalenduly
12661,2254,Оклацитиниб,oklatsitinib
12663,1335,Интерлейкин 2,interleykin_2
12666,2255,"Фенибут,шлемника экстракт, хмеля экстракт, экстракт пустырника, пиона экстракт",fenibut_shlemnika_ekstrakt_khmelya_ekstrakt_ekstrakt_pustyrnika_piona_ekstrakt
12671,2256,"Нитроксолин, дротаверина гидрохлорид, растительные экстракты",nitroksolin_drotaverina_gidrokhlorid_rastitelnye_ekstrakty
12672,2257,"Тербинафин, тиабендазол, метронидазол, лидокаин, дексаметазон",terbinafin_tiabendazol_metronidazol_lidokain_deksametazon
12676,2258,"Миконазол,энрофлоксацин",mikonazol_enrofloksatsin
12677,2259,"Фипронил, дифлубензурон",fipronil_diflubenzuron
12681,2261,Фипронил,fipronil
12683,2262,"Левомицетин, фурацилин",levomitsetin_furatsilin
12684,2263,Диазинон,diazinon
12685,2264,"Фипронил, дифлубензурон, дикарбоксимид",fipronil_diflubenzuron_dikarboksimid
12700,2260,Аверсектин,aversektin
12702,2265,"АСД фракция, витамины А, Е, янтарная кислота",asd_fraktsiya_vitaminy_a_e_yantarnaya_kislota
12703,2266,"Хлоргексидин, таурин, янтарная кислота",khlorgeksidin_taurin_yantarnaya_kislota
12704,2267,"Вакцина против возбудителей чумы плотоядных, аденовируса, парагриппа, парвовируса, коронавируса",vaktsina_protiv_vozbuditeley_chumy_plotoyadnykh_adenovirusa_paragrippa_parvovirusa_koronavirusa
12706,1106,Инактивированная антирабическая вакцина,inaktivirovannaya_antirabicheskaya_vaktsina
12716,2268,"Витамин А ,витамин D3 ,витамин Е",vitamin_a_vitamin_d3_vitamin_e
12720,2269,"Силимарин, витамин Е",silimarin_vitamin_e
12721,2270,Плацента денатурированная эмульгированная (ПДЭ),platsenta_denaturirovannaya_emulgirovannaya_pde
12724,2271,"Пропионат мепрегенола, этинилэстрадиол",propionat_mepregenola_etinilestradiol
12725,2272,"Мепрегенолацетат, этинилэстрадиол",mepregenolatsetat_etinilestradiol
12729,2273,"Тилетамин, золазепам",tiletamin_zolazepam
12730,2274,Витаминно-аминокислотный комплекс,vitaminno_aminokislotnyy_kompleks
12731,2275,Беназеприл,benazepril
12740,2276,Кальция борглюконат,kaltsiya_borglyukonat
12751,2277,"Натрия хлорид, Калия хлорид, Кальция хлорид, Натрия гидрокарбонат",natriya_khlorid_kaliya_khlorid_kaltsiya_khlorid_natriya_gidrokarbonat
12755,2278,Цинк-инсулин,tsink_insulin
12760,2375,"Глюкозамин, МСМ, хондроитин",glyukozamin_msm_khondroitin
12768,2318,"Азитромицин, мелоксикам",azitromitsin_meloksikam
12770,2336,"Диоксидин, димедрол, диметилсульфоксид",dioksidin_dimedrol_dimetilsulfoksid
12776,2279,Цефовецин,tsefovetsin
12777,2280,"Сульфадиазин, триметоприм",sulfadiazin_trimetoprim
12778,2281,Энрофлоксацин,enrofloksatsin
12779,2282,"Кальция глюконат, кальция бороглюконат, кальция гидроксид, магния хлорид",kaltsiya_glyukonat_kaltsiya_boroglyukonat_kaltsiya_gidroksid_magniya_khlorid
12780,2283,Менбутон,menbuton
12781,2284,"Пенициллин G, дигидрострептомицин, прокаин, бетаметазон, хлорфенирамин",penitsillin_g_digidrostreptomitsin_prokain_betametazon_khlorfeniramin
12786,2342,Пролигестон,proligeston
12787,2285,"Ацетобумедон, этинилэстрадиол",atsetobumedon_etinilestradiol
12788,2286,"Мепрегинол, этинилэстрадиол",mepreginol_etinilestradiol
12791,2287,"Диклофенак натрия, дротаверина гидрохлорид",diklofenak_natriya_drotaverina_gidrokhlorid
12795,2288,"Тетрациклин, неомицин, бацитрацин, преднизолон",tetratsiklin_neomitsin_batsitratsin_prednizolon
12801,2295,Альбендазол,albendazol
12802,2317,"Ципрофлоксацин, флуоцинолон, лидокаин, кетоконазол",tsiprofloksatsin_fluotsinolon_lidokain_ketokonazol
12805,2328,Витаминный комплекс,vitaminnyy_kompleks
12806,2319,Натрия 10-метиленкарбоксилат-9-акридон,natriya_10_metilenkarboksilat_9_akridon
12810,2333,"Фебантел, пирантел, празиквантел",febantel_pirantel_prazikvantel
12814,2289,"Мирамистин,водноспиртовой экстракт ромашки,сукцинат хитозана",miramistin_vodnospirtovoy_ekstrakt_romashki_suktsinat_khitozana
12815,2290,Цефкином,tsefkinom
12822,2291,Инактивированные споры дерматофитов,inaktivirovannye_spory_dermatofitov
12824,2292,Карпрофен,karprofen
12827,2293,Интерферон кошки,interferon_koshki
12833,2294,"Празиквантел, пирантел",prazikvantel_pirantel
12837,2296,Окситетрациклин,oksitetratsiklin
12841,2325,Имидокарб,imidokarb
12844,2357,"Фипронил, перметрин",fipronil_permetrin
12849,2297,"Динотефуран, перметрин, пирипроксифен",dinotefuran_permetrin_piriproksifen
12854,2299,"Динотефуран, пирипроксифен",dinotefuran_piriproksifen
12862,2300,"Моксидектин, празиквантел",moksidektin_prazikvantel
12873,2301,"Сульфагуанидин, бензонафтол, ратания",sulfaguanidin_benzonaftol_rataniya
12876,2302,"Фенбендазол, пирантел",fenbendazol_pirantel
12885,2303,"Пирантел,празиквантел",pirantel_prazikvantel
12900,2304,"Беназеприл, спиронолактон",benazepril_spironolakton
12903,2305,"Бутафосфан, цианокобаламин",butafosfan_tsianokobalamin
12904,2306,Ксилазин,ksilazin
12905,2307,"Хлорамфеникол, диоксометилтетрагидропиримидин",khloramfenikol_dioksometiltetragidropirimidin
12907,2308,"Гентамицин,клотримазол,бетаметазона дипропионат",gentamitsin_klotrimazol_betametazona_dipropionat
12908,2309,"Бис(пиридин-2,6-дикарбоксилат) германия",bis_piridin_2_6_dikarboksilat_germaniya
12910,2310,Марбофлоксацин,marbofloksatsin
12916,2311,"Мегестрол, пророксан, мелатонин",megestrol_proroksan_melatonin
12919,2312,"Ципротерон, пророксан, мелатонин",tsiproteron_proroksan_melatonin
12922,2313,"Триамцинолон, кислота салициловая, гентамицин",triamtsinolon_kislota_salitsilovaya_gentamitsin
12924,2314,"Марбофлоксацин, клотримазол, дексаметазон",marbofloksatsin_klotrimazol_deksametazon
12926,2326,"Фипронил, бензилбензоат, диэтилтолуамид, метопрен",fipronil_benzilbenzoat_dietiltoluamid_metopren
12936,2329,"Фипронил, тиаметоксам, пирипроксифен",fipronil_tiametoksam_piriproksifen
12941,2331,"Фипронил, цифлутрин",fipronil_tsiflutrin
12943,2330,"Фипронил, ивермектин, пирипроксифен",fipronil_ivermektin_piriproksifen
12947,2332,Дельтаметрин,deltametrin
12958,2327,Флураланер,fluralaner
12967,2343,"Пропоксур, флуметрин",propoksur_flumetrin
12968,2315,"Орбифлоксацин,мометазон, посаконазол",orbifloksatsin_mometazon_posakonazol
12969,2376,Низкомолекулярные пептиды и фрагменты РНК,nizkomolekulyarnye_peptidy_i_fragmenty_rnk
12970,2562,"Миконазола нитрат, полимиксина в сульфат, преднизолона ацетат",mikonazola_nitrat_polimiksina_v_sulfat_prednizolona_atsetat
12978,2372,Толтразурил,toltrazuril
12980,2361,Эмидонол,emidonol
12996,2355,"Имидаклоприд, флуметрин",imidakloprid_flumetrin
12999,2356,"Фипронил, метопрен",fipronil_metopren
13012,2359,"Пирантел,празиквантел,ивермектин",pirantel_prazikvantel_ivermektin
13013,2335,"Празиквантел, ивермектин",prazikvantel_ivermektin
13017,2334,"Пирантел, рибонуклеат натрия",pirantel_ribonukleat_natriya
13019,2337,"Ивермектин, лидокаина гидрохлорид, декспантенол",ivermektin_lidokaina_gidrokhlorid_dekspantenol
13020,2338,"Празиквантел, фипронил, аверсектин С1",prazikvantel_fipronil_aversektin_s1
13025,2339,"Фипронил, пирипроксифен",fipronil_piriproksifen
13033,2341,"Фенбендазол, празиквантел",fenbendazol_prazikvantel
13037,2560,"Мильбемицина оксим, празиквантел",milbemitsina_oksim_prazikvantel
13049,2320,Фенбендазол,fenbendazol
13054,2321,"Альбендазол, празиквантел",albendazol_prazikvantel
13059,2352,Имидаклоприд,imidakloprid
13063,2351,"Имидаклоприд, перметрин",imidakloprid_permetrin
13068,2353,"Имидаклоприд, моксидектин",imidakloprid_moksidektin
13078,2354,Пропоксур,propoksur
13083,2561,Пирипрол,piriprol
13087,2322,Тиопентал натрия,tiopental_natriya
13097,2323,Софосбувир,sofosbuvir
13102,2344,Тиаметоксам,tiametoksam
13104,2345,Робенакоксиб,robenakoksib
13108,2346,"Тербинафин, флорфеникол, бетаметазон",terbinafin_florfenikol_betametazon
13114,2347,"Пирантел, празиквантел, пчелиное маточное молочко",pirantel_prazikvantel_pchelinoe_matochnoe_molochko
13118,2348,"Празиквантел, пирантел, фенбендазол, пчелиное маточное молочко",prazikvantel_pirantel_fenbendazol_pchelinoe_matochnoe_molochko
13123,2350,"Аверсектин, празиквантел",aversektin_prazikvantel
13129,2358,"Тетраметил-4,4-диаминотрифенилметан оксалат (малахитовый зеленый) и формалин",tetrametil_4_4_diaminotrifenilmetan_oksalat_malakhitovyy_zelenyy_i_formalin
13138,2360,Экстракт стеблей Солянки лиственничной,ekstrakt_stebley_solyanki_listvennichnoy
13143,2362,Аглепристон,aglepriston
13160,2363,"Цефапирин, преднизолон",tsefapirin_prednizolon
13161,2364,"Неомицин,бензилпенициллин",neomitsin_benzilpenitsillin
13167,2365,"Толдимфос натрия, никотиновая кислота, кобальт, селен, цинк, марганец, молибден",toldimfos_natriya_nikotinovaya_kislota_kobalt_selen_tsink_marganets_molibden
13169,2366,"Перметрин,амитраз",permetrin_amitraz
13170,2367,"Софора японская, крапива двудомная",sofora_yaponskaya_krapiva_dvudomnaya
13175,2368,Детомидин,detomidin
13179,2369,"Фипронил, тиаметоксам, пирипроксифен, цифлутрин",fipronil_tiametoksam_piriproksifen_tsiflutrin
13191,2370,"Амоксициллин, гентамицин",amoksitsillin_gentamitsin
13193,2371,"Хлоргексидин,янтарная кислота",khlorgeksidin_yantarnaya_kislota
13197,2373,"Сульфадиметоксин,эритромицин,триметоприм,дексаметазон",sulfadimetoksin_eritromitsin_trimetoprim_deksametazon
13207,2374,Дииндолилметан,diindolilmetan
13239,2379,Пимобендан,pimobendan
13255,2378,Динатриевая соль фосфата полипренолов,dinatrievaya_sol_fosfata_poliprenolov
13278,2380,Лактоферрин,laktoferrin
13375,2377,Алирокумаб,alirokumab
13389,1807,Спектиномицин,spektinomitsin
13394,2382,Бозутиниб,bozutinib
13396,2383,"Инсулин гларгин, Ликсисенатид",insulin_glargin_liksisenatid
13427,2385,"Тенофовир, Эмтрицитабин, Эфавиренз",tenofovir_emtritsitabin_efavirenz
13443,2386,"Бензоила пероксид, Клиндамицин",benzoila_peroksid_klindamitsin
13447,2387,Фимасартан,fimasartan
13464,2211,"Калия аспарагинат, Магния аспарагинат",kaliya_asparaginat_magniya_asparaginat
13465,845,Никотиноил гамма-аминомасляная кислота,nikotinoil_gamma_aminomaslyanaya_kislota
13494,2388,Феназопиридин,fenazopiridin
13498,2389,Рибоциклиб,ribotsiklib
13501,2390,Меполизумаб,mepolizumab
13524,2398,Глутатион,glutation
13525,2392,"Метформин, Эмпаглифлозин",metformin_empagliflozin
13534,2393,Прасугрел,prasugrel
13581,2395,"Дапаглифлозин, Метформин",dapagliflozin_metformin
13589,2396,Фезотеродин,fezoterodin
13603,2397,"Диосмин, флавоноиды в пересчете на гесперидин",diosmin_flavonoidy_v_pereschete_na_gesperidin
13629,1770,Рябины плоды,ryabiny_plody
13642,750,Диэтиламинопропионилэтоксикарбониламинофенотиазин,dietilaminopropioniletoksikarbonilaminofenotiazin
13698,2400,Пророксан,proroksan
13715,2401,Диметилфумарат,dimetilfumarat
13733,2402,"Аторвастатин, Ацетилсалициловая кислота",atorvastatin_atsetilsalitsilovaya_kislota
13789,1232,"Гепарин натрия, Фосфолипиды, Эсцин",geparin_natriya_fosfolipidy_estsin
13792,2404,"Индапамид, Рамиприл",indapamid_ramipril
13801,2436,Аденопросин,adenoprosin
13804,2406,"Амлодипин, Индапамид",amlodipin_indapamid
13806,2408,"Ивабрадин, Метопролол",ivabradin_metoprolol
13810,2407,"Бисопролол, Периндоприл",bisoprolol_perindopril
13828,2409,Бриварацетам,brivaratsetam
13831,2410,Венетоклакс,venetoklaks
13843,2411,"Глекапревир, Пибрентасвир",glekaprevir_pibrentasvir
13845,2412,Молграмостим,molgramostim
13848,2413,Иксазомиб,iksazomib
13849,2414,"Калия хлорид, Магния сульфат, Маннитол",kaliya_khlorid_magniya_sulfat_mannitol
13855,2415,Терифлуномид,teriflunomid
13856,2416,Пэгинтерферон бета-1a,peginterferon_beta_1a
13859,2417,Нарлапревир,narlaprevir
13866,2418,Телаванцин,telavantsin
13872,505,Диданозин,didanozin
13873,2419,"Гиалуронат натрия, Натрия хлорид",gialuronat_natriya_natriya_khlorid
13875,2420,Осимертиниб,osimertinib
13881,2421,"Цефтазидим, [Авибактам]",tseftazidim_avibaktam
13883,2422,"Цефтолозан, [Тазобактам]",tseftolozan_tazobaktam
13894,2423,Пембролизумаб,pembrolizumab
13897,2424,Энзалутамид,enzalutamid
13904,2425,Нетакимаб,netakimab
13918,2427,Полимиксин B,polimiksin_b
13927,2428,Ведолизумаб,vedolizumab
13937,2429,Аминометилбензойная кислота,aminometilbenzoynaya_kislota
13941,2430,4-Нитро-N-[(1RS)-1-(4-фторфенил)-2-(1-этилпиперидин-4-ил)этил] бензамида гидрохлорид,4_nitro_n_1rs_1_4_ftorfenil_2_1_etilpiperidin_4_il_etil_benzamida_gidrokhlorid
13943,2431,Тедизолид,tedizolid
13965,2450,"Неденатурированный коллаген II типа (UC-II®), витамин С, витамин D3, медь, марганец",nedenaturirovannyy_kollagen_ii_tipa_uc_ii_vitamin_s_vitamin_d3_med_marganets
13979,2435,Энисамия йодид,enisamiya_yodid
14000,2437,Блинатумомаб,blinatumomab
14006,2438,Церитиниб,tseritinib
14013,2439,Барицитиниб,baritsitinib
14014,2440,"Беклометазон, Сальбутамол",beklometazon_salbutamol
14015,2441,Иксекизумаб,iksekizumab
14029,2442,Гозоглиптин,gozogliptin
14058,2443,Кобиметиниб,kobimetinib
14084,2444,"Розувастатин, Эзетимиб",rozuvastatin_ezetimib
14086,714,Линэстренол,linestrenol
14100,1496,Линестренол,linestrenol
14101,1568,Миансерин,mianserin
14120,2020,"Эритромицин, Цинка ацетат",eritromitsin_tsinka_atsetat
14124,1167,"Гидрокортизон, Неомицин, Натамицин",gidrokortizon_neomitsin_natamitsin
14126,655,Подофиллотоксин,podofillotoksin
14147,788,Ломустин,lomustin
14149,524,"Салициловая кислота, Флуметазон",salitsilovaya_kislota_flumetazon
14156,2445,Ипраглифлозин,ipragliflozin
14158,2446,Луразидон,lurazidon
14185,2447,"Парацетамол, Фенилэфрин, Хлорфенамин, [Аскорбиновая кислота]",paratsetamol_fenilefrin_khlorfenamin_askorbinovaya_kislota
14221,459,Пефлоксацин,pefloksatsin
14228,722,"Неомицин, Флуоцинолона ацетонид",neomitsin_fluotsinolona_atsetonid
14234,1931,"Клиохинол, Флуметазон",kliokhinol_flumetazon
14239,638,Пеницилламин,penitsillamin
14243,1710,Поликресулен,polikresulen
14245,634,Флудрокортизон,fludrokortizon
14260,1248,"Дигидроэргокристин, Клопамид, Резерпин",digidroergokristin_klopamid_rezerpin
14266,582,"Тетрациклин, Триамцинолон",tetratsiklin_triamtsinolon
14268,2448,Нитрендипин,nitrendipin
14271,2449,Секнидазол,seknidazol
14298,1687,Пиперазин,piperazin
14336,2451,"Аргинин, Бетаин",arginin_betain
14347,348,Сульфадиметоксин,sulfadimetoksin
14356,1445,"Белладонны листьев экстракт, Бензокаин, Метамизол натрия, Натрия гидрокарбонат",belladonny_listev_ekstrakt_benzokain_metamizol_natriya_natriya_gidrokarbonat
14364,2453,"Очищенная микронизированная флавоноидная фракция (диосмин ,  флавоноиды в пересчете на гесперидин)",ochishchennaya_mikronizirovannaya_flavonoidnaya_fraktsiya_diosmin_flavonoidy_v_pereschete_na_gesperidin
14442,2455,"Индапамид, Лизиноприл",indapamid_lizinopril
14445,2456,"Амлодипин, Индапамид, Лизиноприл",amlodipin_indapamid_lizinopril
14474,2458,"Кофеин, Метамизол натрия, Фенобарбитал",kofein_metamizol_natriya_fenobarbital
14483,1502,Лития карбонат,litiya_karbonat
14493,1559,Метоциния Йодид,metotsiniya_yodid
14563,2459,Абемациклиб,abematsiklib
14567,2460,Дурвалумаб,durvalumab
14569,2461,Кабозантиниб,kabozantinib
14574,2462,Семаглутид,semaglutid
14581,2463,"Дротаверин, Кофеин, Напроксен, Парацетамол, Фенирамин",drotaverin_kofein_naproksen_paratsetamol_feniramin
14643,886,Кортизон,kortizon
14659,1821,Сульфадимидин,sulfadimidin
14664,1398,"Гидрохлоротиазид, Каптоприл",gidrokhlorotiazid_kaptopril
14684,1631,"Диоксометилтетрагидропиримидин, Облепихи крушиновидной плодов масло, Сульфаэтидол",dioksometiltetragidropirimidin_oblepikhi_krushinovidnoy_plodov_maslo_sulfaetidol
14691,1944,"Хлорамфеникол, Облепихи масло, Бензокаин, Борная кислота",khloramfenikol_oblepikhi_maslo_benzokain_bornaya_kislota
14704,1057,"Бензокаин, Висмута субгаллат, Цинка оксид, Левоментол",benzokain_vismuta_subgallat_tsinka_oksid_levomentol
14737,1319,Иммуноглобулин против клещевого энцефалита,immunoglobulin_protiv_kleshchevogo_entsefalita
14741,1729,Антитоксин столбнячный,antitoksin_stolbnyachnyy
14758,2181,Бактериофаг коли,bakteriofag_koli
14760,865,Платифиллин,platifillin
